426	что	что	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1809.306#1809.659
427	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1809.659#1810.011
428	как	как	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1810.011#1810.363
429	бы	бы	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1810.363#1810.715
430	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1810.715#1811.068
431	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1811.068#1811.42
432	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1811.42#1811.772
433	на	на	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1811.772#1812.124
434	основе	основа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1812.124#1812.477
435	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1812.477#1812.829
436	предыдущих	предыдущий	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1812.829#1813.181
437	историй	история	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1813.181#1813.534
438	да	да	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1813.534#1813.886
439	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1813.886#1814.238
440	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1814.238#1814.59
441	как	как	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1814.59#1814.943
442	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1814.943#1815.295
443	себя	себя	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1815.295#1815.647
444	вела	вести	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1815.647#1816.0
445	да	да	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1817.403#1817.745
446	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1817.745#1818.088
447	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1818.088#1818.431
448	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1818.431#1818.774
449	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1818.774#1819.117
450	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1819.117#1819.46
451	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1819.46#1819.803
452	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1819.803#1820.146
453	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1820.146#1820.488
454	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1820.488#1820.831
455	ну	ну	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1820.831#1821.174
456	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1821.174#1821.517
457	луна	луна	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1821.517#1821.86
458	дала	дать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1821.86#1822.203
459	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1822.203#1822.546
460	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1822.546#1822.889
461	стержень	стержень	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1822.889#1823.232
462	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1823.232#1823.574
463	заземлила	заземлить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1823.574#1823.917
464	типа	тип	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1823.917#1824.26
465	как	как	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1824.26#1824.603
466	укоренила	укоренить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1824.603#1824.946
467	и	и	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1824.946#1825.289
468	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1825.289#1825.632
469	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1825.632#1825.975
470	начала	начать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1825.975#1826.318
471	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1826.318#1826.66
472	что	что	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1826.66#1827.003
473	так	так	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1827.003#1827.346
474	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1827.346#1827.689
475	для	для	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1827.689#1828.032
476	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1828.032#1828.375
477	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@kvg1990f-words#@kvg1990f#1828.375#1828.718
478	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1828.718#1829.061
479	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1829.061#1829.404
480	в	в	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1829.404#1829.746
481	работе	работа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1829.746#1830.089
482	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1830.089#1830.432
483	шло	идти	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1830.432#1830.775
484	со	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1830.775#1831.118
485	всеми	весь	DET	_	Case=Ins|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1831.118#1831.461
486	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1831.461#1831.804
487	работниками	работник	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1831.804#1832.147
488	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1832.147#1832.49
489	или	или	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1832.49#1832.832
490	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1832.832#1833.175
491	кем	кто	PRON	_	Case=Ins	_	_	_	@kvg1990f-words#@kvg1990f#1833.175#1833.518
492	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1833.518#1833.861
493	кем	кто	PRON	_	Case=Ins	_	_	_	@kvg1990f-words#@kvg1990f#1833.861#1834.204
494	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kvg1990f-words#@kvg1990f#1834.204#1834.547
495	коллабарируешься	коллабарируться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1834.547#1834.89
496	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1834.89#1835.233
497	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1835.233#1835.576
498	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1835.576#1835.918
499	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1835.918#1836.261
500	открытой	открытый	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1836.261#1836.604
501	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1836.604#1836.947
502	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1836.947#1837.29
503	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1837.29#1837.633
504	моменты	момент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1837.633#1837.976
505	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1837.976#1838.319
506	что	что	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1838.319#1838.662
507	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1838.662#1839.004
508	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1839.004#1839.347
509	тяжело	тяжелый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kvg1990f-words#@kvg1990f#1839.347#1839.69
510	высказать	высказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1839.69#1840.033
511	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1840.033#1840.376
512	если	если	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1840.376#1840.719
513	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1840.719#1841.062
514	что-то	что-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1841.062#1841.405
515	не	не	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1841.405#1841.747
516	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1841.747#1842.09
517	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1842.09#1842.433
518	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1842.433#1842.776
519	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1842.776#1843.119
520	очень	очень	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1843.119#1843.462
521	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1843.462#1843.805
522	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1843.805#1844.148
523	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1844.148#1844.491
524	своего	свой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1844.491#1844.833
525	бывшего	бывший	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1844.833#1845.176
526	мужа	муж	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1845.176#1845.519
527	что	что	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1845.519#1845.862
528	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1845.862#1846.205
529	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1846.205#1846.548
530	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1846.548#1846.891
531	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1846.891#1847.234
532	как	как	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1847.234#1847.577
533	бы	бы	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1847.577#1847.919
534	изнутри	изнутри	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1847.919#1848.262
535	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1848.262#1848.605
536	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1848.605#1848.948
537	моё	емо	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1848.948#1849.291
538	поведение	поведение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1849.291#1849.634
539	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1849.634#1849.977
540	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1849.977#1850.32
541	нашими	наш	DET	_	Case=Ins|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1850.32#1850.663
542	какими-то	какой-то	DET	_	Case=Ins|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1850.663#1851.005
543	партнёрами	партнёр	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1851.005#1851.348
544	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1851.348#1851.691
545	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1851.691#1852.034
546	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1852.034#1852.377
547	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1852.377#1852.72
548	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1852.72#1853.063
549	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1853.063#1853.406
550	в	в	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1853.406#1853.749
551	чём-то	чёй-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1853.749#1854.091
552	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1854.091#1854.434
553	старался	стараться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1854.434#1854.777
554	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1854.777#1855.12
555	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1855.12#1855.463
556	исходя	исходить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1855.463#1855.806
557	из	из	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1855.806#1856.149
558	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1856.149#1856.492
559	что	что	SCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1856.492#1856.835
560	у	у	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1856.835#1857.177
561	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1857.177#1857.52
562	опыта	опыт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1857.52#1857.863
563	больше	больше	ADV	_	Degree=Cmp	_	_	_	@kvg1990f-words#@kvg1990f#1857.863#1858.206
564	воспитывать	воспитывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1858.206#1858.549
565	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1858.549#1858.892
566	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1858.892#1859.235
567	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1859.235#1859.578
568	но	но	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1859.578#1859.921
569	не	не	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1861.529#1862.024
570	могут	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1862.024#1862.519
571	стать	стать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1862.519#1863.014
572	полноценными	полноценный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1863.014#1863.51
573	счастливыми	счастливый	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1863.51#1864.005
574	отношениями	отношение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1864.005#1864.5
575	те	тот	DET	_	Case=Acc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1864.5#1864.996
576	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1864.996#1865.491
577	где	где	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1865.491#1865.986
578	партнёры	партнёр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1865.986#1866.481
579	где	где	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1866.481#1866.977
580	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1866.977#1867.472
581	кого-то	кто-то	PRON	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1867.472#1867.967
582	воспитывает	воспитывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1867.967#1868.463
583	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@kvg1990f-words#@kvg1990f#1868.689#1868.993
584	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1868.993#1869.298
585	будут	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1869.298#1869.603
586	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1869.603#1869.907
587	недовольные	недовольный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1869.907#1870.212
588	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1870.212#1870.517
589	закончится	закончиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1870.517#1870.821
590	плохо	плохо	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1870.821#1871.126
591	рано	рано	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1871.126#1871.431
592	или	или	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1871.431#1871.735
593	поздно	поздно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1871.735#1872.04
594	только	только	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1872.04#1872.345
595	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1872.345#1872.649
596	протянет	протянуть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1872.649#1872.954
597	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1872.954#1873.259
598	на	на	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1873.259#1873.563
599	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@kvg1990f-words#@kvg1990f#1873.563#1873.868
600	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1873.868#1874.173
601	а	а	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1874.173#1874.477
602	потом	потом	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1874.477#1874.782
603	скажет	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1874.782#1875.087
604	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1875.087#1875.391
605	всю	весь	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1875.391#1875.696
606	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1875.696#1876.001
607	молодость	молодость	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1876.001#1876.305
608	потратил	тратить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1876.305#1876.61
609	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1876.61#1876.915
610	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1876.915#1877.219
611	зря	зря	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1877.219#1877.524
612	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1877.524#1877.829
613	короче	коротко	ADV	_	Degree=Cmp	_	_	_	@kvg1990f-words#@kvg1990f#1877.829#1878.133
614	мучился	мучиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kvg1990f-words#@kvg1990f#1878.133#1878.438
615	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1878.438#1878.743
616	надо	надо	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1878.743#1879.047
617	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1879.047#1879.352
618	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@kvg1990f-words#@kvg1990f#1879.352#1879.657
619	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1879.657#1879.962
620	а	а	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1879.962#1880.266
621	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@kvg1990f-words#@kvg1990f#1880.266#1880.571
622	скажет	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1880.571#1880.876
623	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1880.876#1881.18
624	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1881.18#1881.485
625	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kvg1990f-words#@kvg1990f#1881.485#1881.79
626	там	там	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1881.79#1882.094
627	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1882.094#1882.399
628	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1882.399#1882.704
629	подчерпнули	подчерпнуть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1882.704#1883.008
630	давай	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1883.008#1883.313
631	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1883.313#1883.618
